nct_id,title,status,start_date,completion_date,phase,enrollment,study_type,sponsor,sponsor_class,fda_regulated
NCT03544515,Peri-implantitis Treatment: Clinical Results of Conventional Treatment vs. the Addition of Biolase,COMPLETED,2019-01-14,2021-08-15,NA,32,INTERVENTIONAL,Columbia University,OTHER,True
NCT03213210,Efficacy of Synthetic Bone Graft for Treatment of Peri-implantitis,TERMINATED,2018-11-12,2020-01-31,NA,5,INTERVENTIONAL,Sunstar Americas,INDUSTRY,True
NCT05127915,US Pivotal Clinical Study of the Adient Absorbable Filter for the Prevention of Pulmonary Embolism,ACTIVE_NOT_RECRUITING,2023-01-27,2026-12-31,NA,854,INTERVENTIONAL,Adient Medical,INDUSTRY,True
NCT04977310,TARGET-LOAD Pilot Study Comparing Hemodynamics-guided LVAD Unloading Vs. Standard of Care,WITHDRAWN,2025-03-31,2026-09-01,NA,0,INTERVENTIONAL,STAVROS G DRAKOS,OTHER,True
NCT05666713,NHLBI Transmural Electrosurgery LeafLet Traversal And Laceration Evaluation (TELLTALE) BASILICA-TAVR Trial,COMPLETED,2023-02-21,2025-04-25,NA,90,INTERVENTIONAL,"National Heart, Lung, and Blood Institute (NHLBI)",NIH,True
NCT05136820,"Flow Regulation by Opening the SepTum in Patients With Heart Failure; a Prospective, Randomized, Sham-controlled, Double-blind, Global Multicenter Study",ACTIVE_NOT_RECRUITING,2023-03-09,2029-02,NA,15,INTERVENTIONAL,Occlutech International AB,INDUSTRY,True
NCT04730271,Comparison of Alignment Achieved Using the VELYS Robotic-Assisted Solution Versus Manual Instrumentation in Total Knee Arthroplasty,COMPLETED,2021-02-23,2023-09-06,NA,200,INTERVENTIONAL,DePuy Orthopaedics,INDUSTRY,True
NCT05529901,Japan Post Marketing Surveillance of the GORE® CARDIOFORM Septal Occluder,ACTIVE_NOT_RECRUITING,2022-10-03,2029-08,,300,OBSERVATIONAL,W.L.Gore & Associates,INDUSTRY,True
NCT04426344,Core Warming of COVID-19 Patients,WITHDRAWN,2020-10,2020-12,NA,0,INTERVENTIONAL,Washington University School of Medicine,OTHER,True
NCT04684212,Can the Lambre Device Occlude IRRegular And Large Appendages in Patients With Non-Valvular AF,WITHDRAWN,2024-06-01,2024-07-11,NA,0,INTERVENTIONAL,Brian O'Neill MD,OTHER,True
NCT03255928,Dynamics of Platelet Activation in Patients With Ventricular Assist Device (VAD),RECRUITING,2017-06-29,2026-12-31,,60,OBSERVATIONAL,Scientific Institute San Raffaele,OTHER,True
NCT04009512,Endovascular Repair of Thoracoabdominal Aortic Aneurysms,ACTIVE_NOT_RECRUITING,2020-10-06,2026-08-26,NA,15,INTERVENTIONAL,Matthew Eagleton,OTHER,True
NCT05866419,Study of an Intrathecal Port and Catheter System for Subjects With Spinal Muscular Atrophy,RECRUITING,2023-11-27,2027-03,NA,90,INTERVENTIONAL,"Alcyone Therapeutics, Inc",INDUSTRY,True
NCT05548192,SmartPICC-1 Feasibility Study Technical Feasibility Study,COMPLETED,2021-04-01,2022-08-23,,42,OBSERVATIONAL,Piccolo Medical,INDUSTRY,True
NCT03290534,Feasibility Study to Treat Lung Cancer With the Permanently Implantable LDR CivaSheet®,RECRUITING,2019-03-13,2027-12,PHASE2,40,INTERVENTIONAL,CivaTech Oncology,INDUSTRY,True
NCT05924945,Impact of Bridge™ Device to Treat Opioid Withdrawal Symptoms,TERMINATED,2023-06-08,2024-08-19,NA,13,INTERVENTIONAL,Masimo Corporation,INDUSTRY,True
NCT04630171,VerTouch Device: A Prospective Randomized Controlled Trial,COMPLETED,2021-01-01,2023-11-29,NA,86,INTERVENTIONAL,Northwestern University,OTHER,True
NCT04811807,Clinical Response of Impulsivity After Brain Stimulation in Parkinson's Disease,UNKNOWN,2021-10,2024-11,,50,OBSERVATIONAL,King's College London,OTHER,True
NCT04540302,The Merit WRAPSODY AV Access Efficacy Study (WAVE),ACTIVE_NOT_RECRUITING,2021-03-09,2026-01,NA,357,INTERVENTIONAL,"Merit Medical Systems, Inc.",INDUSTRY,True
NCT06776913,Randomized Controlled Trial Comparing Adult to Pediatric Colonoscope in Obese Patients.,COMPLETED,2025-01-06,2025-09-24,NA,244,INTERVENTIONAL,Cleveland Clinic Florida,OTHER,True
NCT04393779,Observational Registry on the HARPOON Device,TERMINATED,2020-10-02,2022-11-17,NA,26,INTERVENTIONAL,Edwards Lifesciences,INDUSTRY,True
NCT05332873,Rivet PVS Therapy in Group 2 PH-HFpEF Canada,WITHDRAWN,2023-10,2025-05,NA,0,INTERVENTIONAL,NXT Biomedical,INDUSTRY,True
NCT07361445,Agilis RF TSP Early Feasibility Study,RECRUITING,2026-02-16,2026-08-03,NA,20,INTERVENTIONAL,Abbott Medical Devices,INDUSTRY,True
NCT03643224,DiamondTemp™ System for the Treatment of Persistent Atrial Fibrillation,COMPLETED,2018-09-19,2024-10-31,NA,376,INTERVENTIONAL,Medtronic Cardiac Ablation Solutions,INDUSTRY,True
NCT03838341,Stand-alone Totally Thoracoscopic Left Atrial Appendage Occlusion Using AtriClip® Device in Non-valvular Atrial Fibrillation.,UNKNOWN,2015-06-08,2025-01-01,,100,OBSERVATIONAL,"Central Clinical Hospital of the Ministry of Internal Affairs and Administration, Warsaw, Poland",OTHER,True
NCT05555173,IVs With Buzzy in Chronic Pain Patients,WITHDRAWN,2022-10-01,2023-10-20,NA,0,INTERVENTIONAL,"Steward St. Elizabeth's Medical Center of Boston, Inc.",OTHER,True
NCT02006433,Treatment of Pain and Autonomic Dysreflexia in Spinal Cord Injury With Deep Brain Stimulation,COMPLETED,2013-12,2017-09,NA,4,INTERVENTIONAL,Jonathan Jagid,OTHER,True
NCT03622866,Algovita Spinal Cord Stimulation System Hi-Fi Study,TERMINATED,2018-11-02,2020-04-27,NA,20,INTERVENTIONAL,Nuvectra,INDUSTRY,True
NCT04755231,Post-Market Clinical Study of the PanOptix Intraocular Lens (IOL) in a Chinese Population,COMPLETED,2021-04-19,2023-03-15,NA,181,INTERVENTIONAL,Alcon Research,INDUSTRY,True
NCT04225520,AMEND-CRT: Mechanical Dyssynchrony as Selection Criterion for CRT,ACTIVE_NOT_RECRUITING,2020-12-10,2030-12-01,NA,500,INTERVENTIONAL,Universitaire Ziekenhuizen KU Leuven,OTHER,True
NCT03758222,Safety and Feasibility of the XFLO Expander System (Mercury),UNKNOWN,2018-11-07,2025-08,NA,45,INTERVENTIONAL,"MedeonBio, Inc.",INDUSTRY,True
NCT05746325,Tumor Treating Fields for the Treatment of Leptomeningeal Metastases of the Spine in Patients With Breast or Lung Cancer,RECRUITING,2023-04-07,2027-03-01,NA,5,INTERVENTIONAL,Mayo Clinic,OTHER,True
NCT06660225,Deep Brain Stimulation for Refractory Obsessive-Compulsive Disorder,NOT_YET_RECRUITING,2026-02,2031-01,NA,10,INTERVENTIONAL,Nader Pouratian,OTHER,True
NCT07216222,K08 VR Fear Conditioning,ENROLLING_BY_INVITATION,2025-03-01,2030-02-28,NA,70,INTERVENTIONAL,"University of California, Los Angeles",OTHER,True
NCT04312256,Thumb vs Great Toe Recovery,COMPLETED,2020-08-18,2021-01-19,NA,81,INTERVENTIONAL,Mayo Clinic,OTHER,True
NCT04544345,Impact of Atrio-ventricular Optimization With His Bundle Pacing on Treatment of Atrio-ventricular Dromotropathy,COMPLETED,2019-12-23,2023-01-04,NA,17,INTERVENTIONAL,University Medical Centre Ljubljana,OTHER,True
NCT04976972,A Comparison of Patients Receiving a Total Knee Replacement With Robotic Assistance or With Conventional Instrumentation,WITHDRAWN,2021-09-30,2021-09-30,NA,0,INTERVENTIONAL,Smith & Nephew Orthopaedics AG,INDUSTRY,True
NCT05497206,ROSA® Hip System THA PMCF,TERMINATED,2024-06-05,2024-12-20,NA,12,INTERVENTIONAL,Zimmer Biomet,INDUSTRY,True
NCT03868670,Responsive Neurostimulation For Loss Of Control Eating,ACTIVE_NOT_RECRUITING,2019-04-10,2028-01-01,NA,6,INTERVENTIONAL,University of Pennsylvania,OTHER,True
NCT01779856,"Monitoring in Dialysis -- a Prospective, Multi-center, Single-arm, Non-randomized, Observational Study in Patients Who Are Undergoing Hemodialysis.",COMPLETED,2013-01,2015-09,NA,81,INTERVENTIONAL,Medtronic Corporate Technologies and New Ventures,INDUSTRY,True
NCT05361941,Multicenter Trial of Antibiotic Eluting Graft for Promoting New Bone Growth In/near Infected Bone Cavities,RECRUITING,2023-08-31,2025-12-31,NA,204,INTERVENTIONAL,"Elute, Inc.",INDUSTRY,True
NCT04634383,A Phase I Feasibility Study of an Intracortical Visual Prosthesis (ICVP) for People With Blindness,UNKNOWN,2020-08-20,2023-08-31,NA,5,INTERVENTIONAL,Illinois Institute of Technology,OTHER,True
NCT04627441,Transcutaneous and Epidural Stimulation in SCI,WITHDRAWN,2022-12-16,2025-12-16,NA,0,INTERVENTIONAL,"Kristin Zhao, PhD",OTHER,True
NCT04015154,A Post-Market Clinical Evaluation of the Treatment of Femur Fractures With the Femoral Nail PF,ACTIVE_NOT_RECRUITING,2019-09-12,2026-05,,53,OBSERVATIONAL,Stryker Trauma and Extremities,INDUSTRY,True
NCT03826186,CompuFlo Thoracic Epidural Study,COMPLETED,2019-03-26,2022-06-01,NA,120,INTERVENTIONAL,YATISH SIDDAPURA RANGANATH,OTHER,True
NCT04929470,Safety and Performance of Ultra/Ultra 3D Cl With HiFocus SlimJ Electrode in Adults With Severe-to-profound Hearing Loss,ACTIVE_NOT_RECRUITING,2021-07-06,2026-05,,30,OBSERVATIONAL,Advanced Bionics AG,INDUSTRY,True
NCT04483089,An Observational Real-world Study Evaluating Severe Tricuspid Regurgitation Patients Treated with the Abbott TriClip™ Device (bRIGHT),ACTIVE_NOT_RECRUITING,2020-08-27,2028-01,,511,OBSERVATIONAL,Abbott Medical Devices,INDUSTRY,True
NCT07011420,Effects of Myoelectric Channel Count and Targeting for Upper Limb Prosthetic Control,RECRUITING,2025-10,2026-06,NA,32,INTERVENTIONAL,"Liberating Technologies, Inc.",INDUSTRY,True
NCT04528680,Ultrasound-based Blood-brain Barrier Opening and Albumin-bound Paclitaxel and Carboplatin for Recurrent Glioblastoma,ACTIVE_NOT_RECRUITING,2020-10-29,2025-11-30,"PHASE1, PHASE2",57,INTERVENTIONAL,Northwestern University,OTHER,True
NCT06029959,Stroke and CPAP Outcome Study 3,COMPLETED,2023-10-01,2025-01-01,NA,36,INTERVENTIONAL,University of Washington,OTHER,True
NCT05035823,COMMAND Early Feasibility Study: Implantable BCI to Control a Digital Device for People With Paralysis,ACTIVE_NOT_RECRUITING,2022-04-27,2026-09,NA,6,INTERVENTIONAL,"Synchron Medical, Inc.",INDUSTRY,True
NCT02625324,Valiant Evo International Clinical Trial,COMPLETED,2016-04,2023-03-02,NA,100,INTERVENTIONAL,Medtronic Cardiovascular,INDUSTRY,True
NCT04514627,Neuromodulation With Percutaneous Electrical Nerve Field Stimulation for Adults With COVID-19,COMPLETED,2020-07-13,2022-03-22,NA,55,INTERVENTIONAL,Olive View-UCLA Education & Research Institute,OTHER,True
NCT02843945,Initial Feasibility Study to Treat Borderline Resectable Pancreatic Cancer With a Planar LDR Source,RECRUITING,2017-05-31,2028-10-30,"PHASE1, PHASE2",80,INTERVENTIONAL,CivaTech Oncology,INDUSTRY,True
NCT05936619,"MindEx: A Novel, Multifocal, Cognitive Brain-Machine Interface System",RECRUITING,2026-02-20,2031-09-01,NA,2,INTERVENTIONAL,Nader Pouratian,OTHER,True
NCT03616028,The CONFORMAL Early Feasibility Study,ACTIVE_NOT_RECRUITING,2019-02-22,2028-06,NA,64,INTERVENTIONAL,"Conformal Medical, Inc",INDUSTRY,True
NCT06526195,Trial to Evaluate Safety And Effectiveness of Mechanical Circulatory Support in Patients With Advancing Heart Failure,RECRUITING,2024-12-13,2032-09,NA,850,INTERVENTIONAL,Abbott Medical Devices,INDUSTRY,True
NCT04056741,Administration of Surfactant Through an Instillation Device Infasurf® (Calfactant) in Neonates- A Pilot Study,SUSPENDED,2025-02-07,2026-03-12,PHASE2,55,INTERVENTIONAL,ONY,INDUSTRY,True
NCT04066374,Feasibility Study for Intrathoracic Nerve Stimulation,COMPLETED,2019-08-13,2024-06-11,NA,10,INTERVENTIONAL,The Cleveland Clinic,OTHER,True
NCT07065760,"University of Utah PS-IDE: Physician Modified Endovascular Grafts for the Treatment of Elective, Symptomatic or Ruptured Juxtarenal Aortic Aneurysms",NOT_YET_RECRUITING,2025-08-01,2032-08-01,NA,15,INTERVENTIONAL,Cali Johnson,OTHER,True
NCT06027996,Melodi Matrix™ in Breast Reconstruction,RECRUITING,2024-08-09,2028-06,NA,702,INTERVENTIONAL,"Melodi Health, Inc.",INDUSTRY,True
NCT04758624,Elucidating the Temporality of Structural and Functional Connectivity Changes in Essential Tremor After Successful Deep Brain Stimulation to the Dentato-rubro-thalamic Tract,RECRUITING,2021-12-04,2026-08-31,NA,72,INTERVENTIONAL,Northwell Health,OTHER,True
NCT04331769,Clinical Evaluation of the AccuCinch® Ventricular Restoration System in Patients Who Present With Symptomatic Heart Failure With Reduced Ejection Fraction (HFrEF): The CORCINCH-HF Study,RECRUITING,2020-12-21,2030-12-21,NA,400,INTERVENTIONAL,"Ancora Heart, Inc.",INDUSTRY,True
NCT03227627,Outcomes of Using LNMES on Tracheostomized Children,WITHDRAWN,2017-05-01,2020-05-01,NA,0,INTERVENTIONAL,Children's Hospital Los Angeles,OTHER,True
NCT04100720,Early Feasibility Study of the Cardiovalve System for Tricuspid Regurgitation,WITHDRAWN,2024-02,2030-12,NA,0,INTERVENTIONAL,Boston Biomedical Associates,OTHER,True
NCT07084142,Developing a Digital Aid to Improve ICD Decisions,RECRUITING,2025-08,2026-06,NA,600,INTERVENTIONAL,Stanford University,OTHER,True
NCT07113288,Inspire UAS High Apnea Hypopnea Index (AHI)/High Body Mass Index (BMI) Post-Approval Study,RECRUITING,2025-07-31,2032-01-01,,70,OBSERVATIONAL,"Inspire Medical Systems, Inc.",INDUSTRY,True
NCT04949854,Evaluating the Role of the Guidewire in Peripheral Intravenous Access,WITHDRAWN,2023-12,2023-12,NA,0,INTERVENTIONAL,Corewell Health East,OTHER,True
NCT05393622,Brain Stimulation for Severe Depression,UNKNOWN,2022-07-28,2025-12,NA,20,INTERVENTIONAL,Inner Cosmos Inc,INDUSTRY,True
NCT03993886,A Study AnalyZing a NovEl Wearable SeNsor for Remote PatIent Health Monitoring,COMPLETED,2019-01-17,2020-07-14,NA,80,INTERVENTIONAL,ReThink Medical,INDUSTRY,True
NCT07105436,Thopaz for PALs Evaluation,RECRUITING,2026-01-01,2026-09,,20,OBSERVATIONAL,Kai Swenson,OTHER,True
NCT02489539,Assessment of the GORE® EXCLUDER® Conformable AAA Endoprosthesis in the Treatment of Abdominal Aortic Aneurysms,ACTIVE_NOT_RECRUITING,2017-12-19,2027-12-31,NA,175,INTERVENTIONAL,W.L.Gore & Associates,INDUSTRY,True
NCT03421665,Evaluation of the Titan 3-D™ Wedge System,WITHDRAWN,2018-06-15,2022-09-01,,0,OBSERVATIONAL,Paragon 28,INDUSTRY,True
NCT03361007,Polish Registry of Common Carotid Artery Access for TAVI,UNKNOWN,2018-01-01,2024-05-30,,200,OBSERVATIONAL,Medical University of Warsaw,OTHER,True
NCT05019664,Affixus Natural Nail System Humeral Nail PMCF,RECRUITING,2022-08-29,2027-08,,100,OBSERVATIONAL,Zimmer Biomet,INDUSTRY,True
NCT05317728,Clinical Study of a Fluid Accommodating Intraocular Lens (IOL) Design,ACTIVE_NOT_RECRUITING,2023-03-31,2026-12,NA,175,INTERVENTIONAL,Alcon Research,INDUSTRY,True
NCT05348928,A Pilot Study of the Feasibility and Accuracy of the TrueVie CGM System - A Non-Significant Risk Study,COMPLETED,2022-05-04,2022-06-16,,16,OBSERVATIONAL,Sinocare Meditech Inc.,INDUSTRY,True
NCT06204900,A Post-marketing Study to Evaluate a Novel Surgical Monitoring Technique Using the EARP Nerve Cuff in TLIF Surgery.,RECRUITING,2024-06-07,2025-07,NA,30,INTERVENTIONAL,"Retropsoas Technologies, LLC",INDUSTRY,True
NCT05415592,A Study of Participants Undergoing Radial Head Replacement Using the DePuy Synthes Radial Head Replacement System for Partial Replacement of the Elbow Joint,WITHDRAWN,2023-03-31,2030-03-31,,0,OBSERVATIONAL,"DePuy Synthes Products, Inc.",INDUSTRY,True
NCT04671771,A Study to Evaluate the Safety and Effectiveness of the InnAVasc Arteriovenous Graft for Hemodialysis Access in Patients With End-Stage Renal Disease,RECRUITING,2020-12-03,2029-07-01,NA,133,INTERVENTIONAL,W.L.Gore & Associates,INDUSTRY,True
NCT07209098,Propensity-Matched Study of Cardiac Contractility Modulation Therapy in Heart Failure,RECRUITING,2025-11-18,2031-04,,4200,OBSERVATIONAL,Impulse Dynamics,INDUSTRY,True
NCT04818593,A Sibling Oocyte Study- Comparison of ZyMotTM Microfluidics Device to Density Gradient for Sperm Selection During ICSI,COMPLETED,2021-06-18,2021-11-29,NA,108,INTERVENTIONAL,NYU Langone Health,OTHER,True
NCT03873714,Pipeline™ Vantage Embolization Device With Shield Technology™ for Wide-Necked Intracranial Aneurysms (ADVANCE),TERMINATED,2020-04-02,2023-09-18,NA,14,INTERVENTIONAL,Medtronic Neurovascular Clinical Affairs,INDUSTRY,True
NCT03596671,BlueWind RENOVA iStim™ System for the Treatment of OAB,COMPLETED,2019-06-12,2025-01-24,NA,282,INTERVENTIONAL,BlueWind Medical,INDUSTRY,True
NCT05344417,Low Pressure Pneumoperitoneum and Postoperative Ileus,RECRUITING,2024-03-06,2027-07-31,NA,125,INTERVENTIONAL,Ohio State University,OTHER,True
NCT07070089,BosSTENT Implantation to Treat Pulse-Synchronous Tinnitus,NOT_YET_RECRUITING,2026-01,2028-01,NA,90,INTERVENTIONAL,"Sonorous NV, Inc",INDUSTRY,True
NCT03865576,Validation of Non-Invasive Intracranial Pressure (ICP) Monitoring Device,UNKNOWN,2019-03-01,2019-10-31,,80,OBSERVATIONAL,Boston Neurosciences,INDUSTRY,True
NCT07217691,Optimization of Commissural Alignment During Transcatheter Aortic Valve Implantation With Evolut FX+,NOT_YET_RECRUITING,2025-11-01,2026-05-01,NA,40,INTERVENTIONAL,Oslo University Hospital,OTHER,True
NCT06693115,Continuous Glucose Monitoring Using a New Subcutaneous Insulin Protocol for Mild to Moderate Diabetic Ketoacidosis,WITHDRAWN,2026-01,2026-05,NA,0,INTERVENTIONAL,HealthPartners Institute,OTHER,True
NCT06823089,Early Feasibility Study of Cartilage Defect Repair,RECRUITING,2025-11-06,2031-10,NA,15,INTERVENTIONAL,"Cytex Therapeutics, Inc.",OTHER,True
NCT07264868,Home Neuromodulation for Neurogenic Bladder Management in Spinal Cord Injury,NOT_YET_RECRUITING,2026-02-28,2028-09-01,NA,21,INTERVENTIONAL,"The University of Texas Health Science Center, Houston",OTHER,True
NCT06661668,Laparoscopic Implantation of a Gastric Pacemaker in the Treatment of Gastroparesis,RECRUITING,2023-01-01,2026-12-31,,50,OBSERVATIONAL,Evangelic Hospital Kalk Cologne,OTHER,True
NCT04561778,HIS-Purkinje Conduction System Pacing Optimized Trial of Cardiac Resynchronization Therapy,COMPLETED,2021-04-15,2023-09-30,NA,100,INTERVENTIONAL,Pugazhendhi Vijayaraman,OTHER,True
NCT04261478,Endovascular Acute Stroke Intervention - Tandem OCclusion Trial,RECRUITING,2020-08-31,2027-03,NA,458,INTERVENTIONAL,Centre hospitalier de l'Université de Montréal (CHUM),OTHER,True
NCT03400150,BioProtect Balloon Implant™ Balloon System Pivotal Study BP-007,COMPLETED,2018-01-03,2021-12-10,NA,222,INTERVENTIONAL,BioProtect,INDUSTRY,True
NCT04705376,Cryotherapy Following Rotator Cuff Repair Surgery,WITHDRAWN,2021-01-01,2021-11-01,NA,0,INTERVENTIONAL,University Hospitals Cleveland Medical Center,OTHER,True
NCT05504538,Coracoid Tunnel Widening After ACJ Tight Rope Fixation,COMPLETED,2016-07,2018-07-15,NA,23,INTERVENTIONAL,Cairo University,OTHER,True
NCT06323980,INHANCE Stemless Reverse Shoulder IDE,RECRUITING,2025-03-04,2028-09-29,NA,168,INTERVENTIONAL,DePuy Orthopaedics,INDUSTRY,True
NCT03473405,Air Barrier System for the Reduction of Airborne Colony Forming Units During Total Knee Arthroplasty,UNKNOWN,2019-02,2019-07,NA,40,INTERVENTIONAL,"Nimbic Systems, LLC",INDUSTRY,True
NCT06646029,Pilot Study on The Effectiveness of Relative Motion Orthosis in Finger Motion,RECRUITING,2024-12-07,2028-12,NA,64,INTERVENTIONAL,NYU Langone Health,OTHER,True
NCT03873207,Offloading Device for Post Surgical Foot Procedures,WITHDRAWN,2022-10-01,2022-10-01,NA,0,INTERVENTIONAL,"Jeffrey A. Gusenoff, MD",OTHER,True
NCT01284283,2-Year Post-Approval Study to Investigate the Scandinavian Total Ankle Replacement System (STAR) Ankle Under Actual Conditions of Use,COMPLETED,2009-11,2021-03,NA,102,INTERVENTIONAL,"Encore Medical, L.P.",INDUSTRY,True
NCT02251522,A Single Time-Point Study to Evaluate the ConforMIS iTotal® (CR) Knee Versus Off-the-Shelf,COMPLETED,2014-10,2016-12,,873,OBSERVATIONAL,Restor3D,INDUSTRY,True
NCT07011888,Innovative Physiotherapy in Stroke Rehabilitation,NOT_YET_RECRUITING,2025-11-15,2026-01-30,NA,1,INTERVENTIONAL,Sevval Yesilkır,OTHER,True
NCT05675046,Multicenter Prospective Trial of Office-based Carpal Tunnel Release With Ultrasound Guidance (ROBUST),COMPLETED,2023-02-16,2025-08-06,NA,149,INTERVENTIONAL,"Sonex Health, Inc.",INDUSTRY,True
NCT04836936,Auriculotherapy in the Treatment of Pre-Operative Anxiety,RECRUITING,2021-04-13,2026-06-30,NA,60,INTERVENTIONAL,Jacques E. Chelly,OTHER,True
NCT03390036,Study of Cingal for the Relief of Knee Osteoarthritis Compared to Triamcinolone Hexacetonide at 39 Weeks Follow up,COMPLETED,2017-12-07,2018-07-30,PHASE3,526,INTERVENTIONAL,"Anika Therapeutics, Inc.",INDUSTRY,True
NCT03097744,Predictors of Early Success From Circumferential Compression STITCH Meniscal Repairs,COMPLETED,2017-02-01,2018-04-20,,23,OBSERVATIONAL,"Smith & Nephew, Inc.",INDUSTRY,True
NCT03138798,Dental Support Device in the Second Stage of Labor,COMPLETED,2017-01-06,2017-11-07,NA,348,INTERVENTIONAL,Angela Bianco,OTHER,True
NCT06529835,"A Comparison of NeuroSpan Bridge, NeuraGen Nerve Guide, and Nerve Autograft for Peripheral Nerve Repair",RECRUITING,2025-03-21,2028-08,NA,80,INTERVENTIONAL,Auxilium Biotechnologies,INDUSTRY,True
